geneid,cid,aid,acname,acvalue
2263,68209315,1340071,IC50,0.03631
2263,68209322,1340071,IC50,0.01514
2263,68209338,1340071,IC50,0.003802
2263,68209339,1340071,IC50,0.23988
2263,68209340,1340071,IC50,0.002818
2263,68209349,1340071,IC50,0.003981
2263,68209364,1340071,IC50,0.004365
2263,68209368,1340071,IC50,0.003802
2263,68209369,1340071,IC50,0.004898
2263,68209420,1340071,IC50,0.003236
2263,68209429,1340071,IC50,0.01096
2263,118014724,1340071,IC50,0.00955
2263,122455843,1340071,IC50,0.18621
2263,68209289,1340071,IC50,0.22909
2263,68209300,1340071,IC50,0.10233
2263,68209306,1340071,IC50,0.002951
2263,68209314,1340071,IC50,0.001445
2263,68209316,1340071,IC50,0.00389
2263,68209337,1340071,IC50,0.002951
2263,68209344,1340071,IC50,0.002291
2263,68209356,1340071,IC50,0.12023
2263,68209359,1340071,IC50,0.04365
2263,68209360,1340071,IC50,0.008511
2263,68209370,1340071,IC50,0.004467
2263,68209376,1340071,IC50,0.39811
2263,68209387,1340071,IC50,0.005129
2263,68209409,1340071,IC50,0.004786
2263,68209414,1340071,IC50,0.006457
2263,68209415,1340071,IC50,0.006607
2263,68209421,1340071,IC50,0.01072
2263,68209452,1340071,IC50,0.003467
2263,68209458,1340071,IC50,0.01096
2263,68209467,1340071,IC50,0.79433
2263,68209468,1340071,IC50,0.008128
2263,68209475,1340071,IC50,0.01698
2263,68209481,1340071,IC50,0.23442
2263,68209507,1340071,IC50,0.2884
2263,89447467,1340071,IC50,0.08913
2263,89447470,1340071,IC50,0.02042
2263,89447497,1340071,IC50,0.01622
2263,89447538,1340071,IC50,0.01585
2263,89447546,1340071,IC50,3.98107
2263,89447143,1340071,IC50,0.002089
2263,89447328,1340071,IC50,0.005888
2263,89447336,1340071,IC50,0.00263
2263,89447341,1340071,IC50,0.01413
2263,89447355,1340071,IC50,0.02512
2263,89447360,1340071,IC50,0.00263
2263,89447196,1340071,IC50,0.003548
2263,89447202,1340071,IC50,0.002239
2263,89447209,1340071,IC50,0.008318
2263,89447212,1340071,IC50,0.01175
2263,89447253,1340071,IC50,0.005012
2263,89447262,1340071,IC50,0.07762
2263,89447275,1340071,IC50,0.002754
2263,89447290,1340071,IC50,0.002884
2263,89447300,1340071,IC50,0.02089
2263,89446990,1340071,IC50,0.03162
2263,89447050,1340071,IC50,0.007586
2263,89447054,1340071,IC50,0.001047
2263,89447082,1340071,IC50,0.005623
2263,89447141,1340071,IC50,0.007413
2263,89447081,1340071,IC50,0.007762
2263,89447091,1340071,IC50,0.002951
2263,89447140,1340071,IC50,0.0195
2263,89447178,1340071,IC50,0.008128
2263,89447185,1340071,IC50,0.003981
2263,89447189,1340071,IC50,0.002884
2263,89447204,1340071,IC50,0.003548
2263,89447276,1340071,IC50,0.007586
2263,89447310,1340071,IC50,0.00138
2263,89447314,1340071,IC50,0.002692
2263,89447337,1340071,IC50,0.0195
2263,89447346,1340071,IC50,0.007762
2263,89447359,1340071,IC50,0.08318
2263,89447371,1340071,IC50,0.008128
2263,89447420,1340071,IC50,0.001549
2263,89447459,1340071,IC50,0.43652
2263,89447460,1340071,IC50,0.02138
2263,89447462,1340071,IC50,0.007586
2263,89447474,1340071,IC50,0.24547
2263,89447482,1340071,IC50,0.03236
2263,89447488,1340071,IC50,0.005495
2263,89447491,1340071,IC50,0.0302
2263,89447547,1340071,IC50,0.007079
2263,89447557,1340071,IC50,0.06166
2263,89447562,1340071,IC50,0.005888
2263,89447608,1340071,IC50,0.23988
2263,67461665,1340071,IC50,0.003981
2263,67465385,1340071,IC50,0.005012
2263,67466492,1340071,IC50,0.01288
2263,67466509,1340071,IC50,0.005012
2263,67466880,1340071,IC50,0.01514
2263,67467641,1340071,IC50,0.004898
2263,67467691,1340071,IC50,0.002138
2263,89447045,1340071,IC50,0.006457
2263,89447047,1340071,IC50,0.001738
2263,89447157,1340071,IC50,0.005248
2263,89447175,1340071,IC50,0.005888
2263,89447200,1340071,IC50,0.004898
2263,89447210,1340071,IC50,0.004677
2263,89447222,1340071,IC50,0.004365
2263,89447236,1340071,IC50,0.0166
2263,89447247,1340071,IC50,0.003802
2263,89447251,1340071,IC50,0.002455
2263,89447273,1340071,IC50,0.003802
2263,89447280,1340071,IC50,0.01
2263,89447313,1340071,IC50,0.01023
2263,89447350,1340071,IC50,0.0257
2263,89447351,1340071,IC50,0.02512
2263,89447394,1340071,IC50,0.004169
2263,89447417,1340071,IC50,0.03388
2263,89447472,1340071,IC50,0.02042
2263,89447489,1340071,IC50,0.39811
2263,89447505,1340071,IC50,0.08913
2263,89447550,1340071,IC50,0.28184
2263,89447553,1340071,IC50,0.008511
2263,89447560,1340071,IC50,0.04365
2263,89447572,1340071,IC50,0.00955
2263,88888569,1340071,IC50,0.006607
2263,88888593,1340071,IC50,0.04677
2263,88888605,1340071,IC50,0.0123
2263,88888608,1340071,IC50,0.006026
2263,134156518,1340071,IC50,0.19055
2263,134156523,1340071,IC50,0.001778
2263,134155253,1340071,IC50,0.004074
2263,134149546,1340071,IC50,0.002818
2263,134132077,1340071,IC50,0.02042
2263,134131862,1340071,IC50,0.002399
2263,134131810,1340071,IC50,0.004467
2263,134131759,1340071,IC50,0.003981
2263,134136463,1340071,IC50,0.003162
2263,134137274,1340071,IC50,0.004365
2263,134140602,1340071,IC50,0.003467
2263,134141764,1340071,IC50,0.003548
2263,134140615,1340071,IC50,0.007244
2263,134145938,1340071,IC50,0.001995
2263,134154939,1340071,IC50,0.002138
2263,134136522,1340071,IC50,0.003311
2263,134140921,1340071,IC50,0.002692
2263,134149764,1340071,IC50,0.004365
2263,134150563,1340071,IC50,0.003388
2263,134150631,1340071,IC50,0.01288
2263,134154171,1340071,IC50,1.02329
2263,134150399,1340071,IC50,0.12882
2263,134145521,1340071,IC50,0.004365
2263,134136108,1340071,IC50,0.06026
2263,134145906,1340071,IC50,0.002455
2263,134141677,1340071,IC50,0.002188
2263,134157956,1340071,IC50,0.002951
2263,134157853,1340071,IC50,0.001995
2263,134141393,1340071,IC50,0.00302
2263,134157816,1340071,IC50,0.002818
2263,134157989,1340071,IC50,0.003467
2263,134140642,1340071,IC50,0.002138
2263,134157585,1340071,IC50,0.01072
2263,68208876,1340071,IC50,0.006166
2263,68208889,1340071,IC50,0.001585
2263,68208897,1340071,IC50,0.00309
2263,68209103,1340071,IC50,0.01479
2263,68209104,1340071,IC50,0.00182
2263,68209109,1340071,IC50,0.002754
2263,68209114,1340071,IC50,0.001778
2263,68209116,1340071,IC50,0.003388
2263,68209120,1340071,IC50,0.01288
2263,68209140,1340071,IC50,0.0008913
2263,68209157,1340071,IC50,0.02042
2263,68209171,1340071,IC50,0.00631
2263,134151087,1340071,IC50,0.002089
2263,134153451,1340071,IC50,0.004266
2263,134153401,1340071,IC50,0.002455
2263,134156879,1340071,IC50,0.00195
2263,134139999,1340071,IC50,0.00309
2263,134142040,1340071,IC50,0.07762
2263,134140450,1340071,IC50,0.002239
2263,134153940,1340071,IC50,0.002089
2263,134152667,1340071,IC50,0.001862
2263,134152555,1340071,IC50,0.002138
2263,134147386,1340071,IC50,0.001862
2263,134146537,1340071,IC50,0.002188
2263,134157453,1340071,IC50,0.03802
2263,134152957,1340071,IC50,0.003715
2263,134152748,1340071,IC50,0.19498
2263,134152412,1340071,IC50,0.005129
2263,134153603,1340071,IC50,0.003715
2263,134157301,1340071,IC50,0.003162
2263,134153495,1340071,IC50,0.14454
2263,134154678,1340071,IC50,0.003467
2263,68208904,1340071,IC50,0.005248
2263,68208905,1340071,IC50,0.02818
2263,68208907,1340071,IC50,0.002884
2263,68208909,1340071,IC50,0.03981
2263,68208945,1340071,IC50,0.02399
2263,68208951,1340071,IC50,0.01862
2263,68208967,1340071,IC50,0.03388
2263,68208981,1340071,IC50,0.003388
2263,68209029,1340071,IC50,0.002239
2263,68209034,1340071,IC50,0.12589
2263,68209043,1340071,IC50,0.00389
2263,68208744,1340071,IC50,0.002291
2263,68208752,1340071,IC50,0.01995
2263,68208760,1340071,IC50,0.004266
2263,68208761,1340071,IC50,0.002754
2263,68208767,1340071,IC50,0.002399
2263,68208791,1340071,IC50,0.00309
2263,68208816,1340071,IC50,0.003236
2263,68208822,1340071,IC50,0.05888
2263,68208619,1340071,IC50,0.004571
2263,68208687,1340071,IC50,0.005129
2263,68208694,1340071,IC50,0.0123
2263,68208721,1340071,IC50,0.12882
2263,68208729,1340071,IC50,0.005495
2263,68208735,1340071,IC50,0.0138
2263,134157010,1340071,IC50,1.58489
2263,134156950,1340071,IC50,0.004365
2263,134157525,1340071,IC50,0.005012
2263,68208844,1340071,IC50,0.006026
2263,68208853,1340071,IC50,0.03311
2263,68208862,1340071,IC50,0.002818
2263,68208865,1340071,IC50,0.004786
2263,68208866,1340071,IC50,0.04786
2263,134154794,1340071,IC50,0.01698
2263,134155853,1340071,IC50,0.00182
2263,134155786,1340071,IC50,0.004571
2263,68209205,1340071,IC50,0.01
2263,68208988,1340071,IC50,0.0123
2263,68209057,1340071,IC50,0.005129
2263,68209075,1340071,IC50,0.00195
2263,68209083,1340071,IC50,0.00389
2263,68208796,1340071,IC50,0.27542
2263,68208804,1340071,IC50,0.005248
2263,68208807,1340071,IC50,0.002754
2263,68208812,1340071,IC50,0.06166
2263,68208815,1340071,IC50,0.02692
2263,68208819,1340071,IC50,0.01479
2263,68208826,1340071,IC50,0.10233
2263,68208855,1340071,IC50,0.01148
2263,68208860,1340071,IC50,0.007413
2263,68208877,1340071,IC50,0.004898
2263,68208887,1340071,IC50,0.1349
2263,68208888,1340071,IC50,0.001549
2263,68208915,1340071,IC50,0.40738
2263,68208927,1340071,IC50,0.003548
2263,68208940,1340071,IC50,0.007244
2263,68208961,1340071,IC50,0.30903
2263,68208969,1340071,IC50,0.008128
2263,68208972,1340071,IC50,0.85114
2263,134144550,1340071,IC50,0.001905
2263,134147581,1340071,IC50,0.01413
2263,134148952,1340071,IC50,0.003388
2263,68208642,1340071,IC50,0.01148
2263,68208652,1340071,IC50,0.003311
2263,68208653,1340071,IC50,0.00166
2263,68208654,1340071,IC50,0.03715
2263,68208658,1340071,IC50,0.003311
2263,68208665,1340071,IC50,0.007413
2263,68208682,1340071,IC50,0.29512
2263,68208700,1340071,IC50,0.002951
2263,68208717,1340071,IC50,0.01698
2263,68208722,1340071,IC50,0.00955
2263,68208730,1340071,IC50,0.003981
2263,68208739,1340071,IC50,0.01259
2263,68208741,1340071,IC50,0.01549
2263,68208753,1340071,IC50,0.08128
2263,68208755,1340071,IC50,0.00182
2263,68208756,1340071,IC50,0.008913
2263,68208774,1340071,IC50,0.01202
2263,68209085,1340071,IC50,0.00389
2263,68209101,1340071,IC50,0.003467
2263,68209111,1340071,IC50,0.02818
2263,68209122,1340071,IC50,0.004571
2263,68209138,1340071,IC50,0.003802
2263,68209154,1340071,IC50,0.004677
2263,68209176,1340071,IC50,0.02291
2263,68209177,1340071,IC50,0.05495
2263,68209178,1340071,IC50,0.44668
2263,68209183,1340071,IC50,0.06166
2263,68209202,1340071,IC50,0.005754
2263,68209209,1340071,IC50,0.14791
2263,68209250,1340071,IC50,0.03311
2263,68208742,1340071,IC50,0.002042
2263,68208743,1340071,IC50,0.002042
2263,68208745,1340071,IC50,0.008128
2263,134139173,1340071,IC50,0.03715
2263,134139651,1340071,IC50,0.003388
2263,134144581,1340071,IC50,0.0123
2263,134144286,1340071,IC50,0.36308
2263,134143004,1340071,IC50,0.00166
2263,134146514,1340071,IC50,0.002512
2263,134145360,1340071,IC50,0.006026
2263,134145340,1340071,IC50,0.003548
2263,134138612,1340071,IC50,0.007244
2263,134140318,1340071,IC50,0.001259
2263,134139707,1340071,IC50,0.005754
2263,134142948,1340071,IC50,0.0631
2263,134142588,1340071,IC50,0.003631
2263,68208845,1340071,IC50,0.008511
2263,68208846,1340071,IC50,0.00257
2263,68208858,1340071,IC50,0.02512
2263,68208861,1340071,IC50,0.02344
2263,68208875,1340071,IC50,0.17783
2263,68208884,1340071,IC50,0.003162
2263,68208894,1340071,IC50,0.07079
2263,68208903,1340071,IC50,0.25704
2263,68208912,1340071,IC50,0.006457
2263,68208919,1340071,IC50,0.006761
2263,68208920,1340071,IC50,0.04677
2263,68208923,1340071,IC50,0.002399
2263,68208924,1340071,IC50,0.01072
2263,68208937,1340071,IC50,0.01
2263,68208941,1340071,IC50,0.0389
2263,68208954,1340071,IC50,0.002344
2263,68208966,1340071,IC50,0.13804
2263,68208968,1340071,IC50,0.007943
2263,68208975,1340071,IC50,0.003388
2263,68208989,1340071,IC50,0.002884
2263,68209028,1340071,IC50,0.00195
2263,68209030,1340071,IC50,0.005495
2263,68209066,1340071,IC50,0.02138
2263,68209086,1340071,IC50,0.00302
2263,68208659,1340071,IC50,0.18621
2263,68208663,1340071,IC50,0.01202
2263,68208670,1340071,IC50,0.01259
2263,68208671,1340071,IC50,0.003548
2263,68208701,1340071,IC50,0.01122
2263,68208705,1340071,IC50,0.01514
2263,68208707,1340071,IC50,0.003802
2263,68208708,1340071,IC50,0.01995
2263,68208712,1340071,IC50,0.04677
2263,68208716,1340071,IC50,0.002692
2263,68208748,1340071,IC50,0.00257
2263,68208751,1340071,IC50,0.01349
2263,68208762,1340071,IC50,0.002042
2263,68208763,1340071,IC50,0.002512
2263,68208765,1340071,IC50,0.01175
2263,68208768,1340071,IC50,0.001778
2263,68208782,1340071,IC50,0.10233
2263,68208783,1340071,IC50,0.002239
2263,68208799,1340071,IC50,0.0123
2263,68208803,1340071,IC50,0.003162
2263,68208810,1340071,IC50,0.09772
2263,68208825,1340071,IC50,0.00309
2263,68208829,1340071,IC50,0.004365
2263,68208839,1340071,IC50,0.007586
2263,68208840,1340071,IC50,0.12023
2263,68208621,1340071,IC50,0.009772
2263,68208675,1340071,IC50,0.40738
2263,68208677,1340071,IC50,0.01445
2263,68208680,1340071,IC50,0.02042
2263,68208702,1340071,IC50,0.006457
2263,68208724,1340071,IC50,0.002951
2263,68208736,1340071,IC50,0.002754
2263,68208740,1340071,IC50,0.008318
2263,68208757,1340071,IC50,0.00302
2263,68208764,1340071,IC50,0.50119
2263,68208777,1340071,IC50,0.02138
2263,68208778,1340071,IC50,0.00302
2263,68208813,1340071,IC50,0.001175
2263,68208832,1340071,IC50,0.08511
2263,68208836,1340071,IC50,0.00257
2263,68208841,1340071,IC50,0.006166
2263,68208850,1340071,IC50,0.00302
2263,68208868,1340071,IC50,0.009333
2263,68208878,1340071,IC50,0.004266
2263,68208882,1340071,IC50,0.003388
2263,68209117,1340071,IC50,0.008128
2263,68209123,1340071,IC50,0.004898
2263,68209125,1340071,IC50,0.001778
2263,68209137,1340071,IC50,0.02399
2263,68209153,1340071,IC50,0.01778
2263,68209187,1340071,IC50,0.005248
2263,68209193,1340071,IC50,0.0166
2263,68209215,1340071,IC50,0.005129
2263,68209105,1340071,IC50,0.003162
2263,68209146,1340071,IC50,0.001514
2263,68209147,1340071,IC50,0.00631
2263,68209156,1340071,IC50,0.12023
2263,68209159,1340071,IC50,0.01122
2263,68209174,1340071,IC50,0.03236
2263,68209196,1340071,IC50,0.26915
2263,68208923,1340071,IC50,0.001778
2263,68209090,1340071,IC50,0.001995
2263,68208661,1340071,IC50,0.004677
2263,68208896,1340071,IC50,0.00389
2263,68208932,1340071,IC50,0.02188
2263,68208933,1340071,IC50,0.003715
2263,68208934,1340071,IC50,0.005248
2263,68208938,1340071,IC50,0.07079
2263,68208964,1340071,IC50,0.04677
2263,68208970,1340071,IC50,0.01514
2263,68208976,1340071,IC50,0.01047
2263,68208978,1340071,IC50,0.09333
2263,68208987,1340071,IC50,0.004365
2263,68208995,1340071,IC50,0.07244
2263,68208997,1340071,IC50,0.02138
2263,68209010,1340071,IC50,0.002512
2263,68209051,1340071,IC50,0.01995
2263,68209059,1340071,IC50,0.16596
2263,68209064,1340071,IC50,0.00871
2263,68209068,1340071,IC50,0.33884
2263,68209072,1340071,IC50,0.01862
2263,68209078,1340071,IC50,0.006457
2263,68209091,1340071,IC50,0.002818
2263,134151390,1340071,IC50,0.00537
2263,134146333,1340071,IC50,0.004467
2263,134146340,1340071,IC50,0.0182
2263,134146349,1340071,IC50,0.001778
2263,134142615,1340071,IC50,0.002951
2263,134142457,1340071,IC50,0.01047
2263,134151339,1340071,IC50,0.003388
2263,134151320,1340071,IC50,0.001905
2263,134155819,1340071,IC50,0.005129
2263,134156865,1340071,IC50,0.004786
2263,134138981,1340071,IC50,0.006457
2263,134151266,1340071,IC50,0.85114
2263,134150157,1340071,IC50,0.002455
2263,134150720,1340071,IC50,0.04074
2263,134148941,1340071,IC50,0.02138
2263,134150887,1340071,IC50,0.12882
2263,134150920,1340071,IC50,0.00195
2263,134148391,1340071,IC50,0.002818
2263,134152677,1340071,IC50,0.18197
2263,134147743,1340071,IC50,0.003981
2263,134147714,1340071,IC50,0.004169
2263,134148365,1340071,IC50,0.002399
2263,134147803,1340071,IC50,0.007244
2263,134147847,1340071,IC50,0.006918
2263,134153126,1340071,IC50,0.22387
2263,134140824,1340379,IC50,0.086
2263,134137156,1340379,IC50,0.535
2263,134153526,1340379,IC50,0.94
2263,134149966,1340379,IC50,0.088
2263,134148779,1340379,IC50,0.153
2263,134139656,1340379,IC50,2.47
2263,134154740,1340379,IC50,1.815
2263,134153367,1340379,IC50,0.08
2263,134155674,1340379,IC50,4.35
2263,134147605,1340379,IC50,0.042
2263,134144050,1340379,IC50,3.943
2263,134133925,1340379,IC50,0.711
2263,134133554,1340379,IC50,1.83
2263,134133145,1340379,IC50,0.136
2263,10151672,1340379,IC50,4.38
2263,10151635,1340379,IC50,0.99
2263,10196014,1340379,IC50,1.032
2263,11374140,1340379,IC50,2.12
2263,10194980,1340379,IC50,1.605
2263,118029325,1344881,IC50,4.18
2263,118029202,1344881,IC50,1.98
