geneid,cid,aid,acname,acvalue
3480,59758178,1342324,IC50,0.05
3480,59757969,1342324,IC50,0.05
3480,11667285,1342324,IC50,0.05
3480,11669172,1342324,IC50,0.05
3480,11669946,1342324,IC50,0.05
3480,59757972,1342324,IC50,0.5
3480,59429195,1342324,IC50,0.5
3480,59757984,1342324,IC50,0.05
3480,59757985,1342324,IC50,0.05
3480,59757991,1342324,IC50,0.5
3480,59757993,1342324,IC50,0.05
3480,59757996,1342324,IC50,0.5
3480,59757997,1342324,IC50,0.05
3480,59757998,1342324,IC50,0.5
3480,59757999,1342324,IC50,0.5
3480,59758000,1342324,IC50,0.5
3480,59758014,1342324,IC50,0.5
3480,59758015,1342324,IC50,0.05
3480,59758022,1342324,IC50,0.05
3480,59758031,1342324,IC50,0.5
3480,59758037,1342324,IC50,0.05
3480,59758039,1342324,IC50,0.5
3480,59758051,1342324,IC50,0.5
3480,59758056,1342324,IC50,0.5
3480,59758057,1342324,IC50,0.5
3480,59758061,1342324,IC50,0.5
3480,59758074,1342324,IC50,0.05
3480,59758079,1342324,IC50,0.05
3480,59758082,1342324,IC50,0.5
3480,59758092,1342324,IC50,0.05
3480,59758098,1342324,IC50,0.5
3480,59758103,1342324,IC50,0.5
3480,59758104,1342324,IC50,0.5
3480,59758112,1342324,IC50,0.05
3480,59758122,1342324,IC50,0.05
3480,59758123,1342324,IC50,0.5
3480,59758134,1342324,IC50,0.05
3480,59758138,1342324,IC50,0.05
3480,59758140,1342324,IC50,0.5
3480,59758141,1342324,IC50,0.05
3480,59758153,1342324,IC50,0.5
3480,59758161,1342324,IC50,0.5
3480,59758163,1342324,IC50,0.05
3480,59758168,1342324,IC50,0.5
3480,59758176,1342324,IC50,0.5
3480,59758179,1342324,IC50,0.05
3480,59757962,1342324,IC50,0.05
3480,59757965,1342324,IC50,0.05
3480,59757968,1342324,IC50,0.05
3480,59757971,1342324,IC50,0.05
3480,59758125,1342324,IC50,0.5
3480,59758128,1342324,IC50,0.5
3480,59758133,1342324,IC50,0.05
3480,59758135,1342324,IC50,0.5
3480,59758142,1342324,IC50,0.05
3480,59758145,1342324,IC50,0.05
3480,59758156,1342324,IC50,0.05
3480,59758158,1342324,IC50,0.5
3480,59758177,1342324,IC50,0.5
3480,59758181,1342324,IC50,0.05
3480,59758182,1342324,IC50,0.5
3480,59757964,1342324,IC50,0.5
3480,59757966,1342324,IC50,0.5
3480,59757980,1342324,IC50,0.5
3480,59757986,1342324,IC50,0.5
3480,59757987,1342324,IC50,0.5
3480,59758002,1342324,IC50,0.05
3480,59758006,1342324,IC50,0.5
3480,59758012,1342324,IC50,0.5
3480,59758013,1342324,IC50,0.5
3480,59758020,1342324,IC50,0.5
3480,59758024,1342324,IC50,0.05
3480,59758026,1342324,IC50,0.5
3480,59758032,1342324,IC50,0.5
3480,59758042,1342324,IC50,0.5
3480,59758043,1342324,IC50,0.5
3480,59758044,1342324,IC50,0.5
3480,59758047,1342324,IC50,0.05
3480,59758066,1342324,IC50,0.05
3480,59758069,1342324,IC50,0.5
3480,59758072,1342324,IC50,0.05
3480,59758075,1342324,IC50,0.5
3480,59758078,1342324,IC50,0.05
3480,59758086,1342324,IC50,0.5
3480,59758087,1342324,IC50,0.5
3480,59758090,1342324,IC50,0.05
3480,59758091,1342324,IC50,0.5
3480,59758094,1342324,IC50,0.05
3480,59758097,1342324,IC50,0.5
3480,59758101,1342324,IC50,0.5
3480,59758105,1342324,IC50,0.5
3480,59758109,1342324,IC50,0.5
3480,59758110,1342324,IC50,0.05
3480,59758111,1342324,IC50,0.05
3480,59758113,1342324,IC50,0.5
3480,59758116,1342324,IC50,0.05
3480,59758124,1342324,IC50,0.05
3480,11668648,1342324,IC50,0.05
3480,11668111,1342324,IC50,0.05
3480,59648382,1342324,IC50,0.5
3480,59648395,1342324,IC50,0.05
3480,59648415,1342324,IC50,0.05
3480,59648417,1342324,IC50,0.05
3480,59648418,1342324,IC50,0.5
3480,11698103,1342324,IC50,0.05
3480,11698102,1342324,IC50,0.05
3480,59648391,1342324,IC50,0.5
3480,59648399,1342324,IC50,0.5
3480,59648403,1342324,IC50,0.05
3480,59648406,1342324,IC50,0.5
3480,59648405,1342324,IC50,0.5
3480,59648407,1342324,IC50,0.5
3480,68171453,1342324,IC50,0.5
3480,70568273,1342324,IC50,0.05
3480,59648385,1342324,IC50,0.05
3480,59648404,1342324,IC50,0.05
3480,59648410,1342324,IC50,0.05
3480,59648411,1342324,IC50,0.05
3480,11635074,1342324,IC50,0.05
3480,11655625,1342324,IC50,0.05
3480,11719517,1342324,IC50,0.05
3480,11567645,1342324,IC50,0.05
3480,11604026,1342324,IC50,0.05
3480,11605244,1342324,IC50,0.05
3480,11605971,1342324,IC50,0.05
3480,11532663,1342324,IC50,0.05
3480,11560696,1342324,IC50,0.05
3480,5494449,1342324,IC50,0.5
3480,11625350,1342324,IC50,0.05
3480,11720982,1342324,IC50,0.5
3480,11683304,1342324,IC50,0.5
3480,11603221,1342324,IC50,0.05
3480,11567592,1342324,IC50,0.05
3480,11561456,1342324,IC50,0.05
3480,11562724,1342324,IC50,0.5
3480,11531217,1342324,IC50,0.05
3480,11604946,1342324,IC50,0.5
3480,11605465,1342324,IC50,0.05
3480,11561566,1342324,IC50,0.05
3480,11567202,1342324,IC50,0.05
3480,11582957,1342324,IC50,0.5
3480,11625230,1342324,IC50,0.5
3480,11533967,1342324,IC50,0.5
3480,11625531,1342324,IC50,0.05
3480,11655582,1342324,IC50,0.5
3480,11553769,1342324,IC50,0.05
3480,11551931,1342324,IC50,0.5
3480,11554858,1342324,IC50,0.5
3480,11663510,1342324,IC50,0.5
3480,11647369,1342324,IC50,0.5
3480,11647663,1342324,IC50,0.5
3480,11540542,1342324,IC50,0.05
3480,11541148,1342324,IC50,0.05
3480,11612822,1342324,IC50,0.05
3480,11525202,1342324,IC50,0.5
3480,11525394,1342324,IC50,0.05
3480,11540191,1342324,IC50,0.5
3480,11676830,1342324,IC50,0.05
3480,11676856,1342324,IC50,0.5
3480,11677236,1342324,IC50,0.5
3480,11649218,1342324,IC50,0.05
3480,11526145,1342324,IC50,0.05
3480,11597997,1342324,IC50,0.05
3480,9825149,1342324,IC50,0.5
3480,11590715,1342324,IC50,0.05
3480,11588399,1342324,IC50,0.5
3480,11626672,1342324,IC50,0.05
3480,11647569,1342324,IC50,0.05
3480,11648234,1342324,IC50,0.5
3480,11538287,1342324,IC50,0.05
3480,11539260,1342324,IC50,0.05
3480,11526173,1342324,IC50,0.05
3480,11495788,1342324,IC50,0.05
3480,11589097,1342324,IC50,0.05
3480,25123829,1342588,IC50,0.1
3480,25124150,1342588,IC50,0.1
3480,25124152,1342588,IC50,0.1
3480,25124475,1342588,IC50,0.1
3480,25124816,1342588,IC50,0.1
3480,25125160,1342588,IC50,0.1
3480,25124476,1342588,IC50,0.1
3480,25124151,1342588,IC50,0.1
3480,59860248,1342588,IC50,0.1
3480,59860249,1342588,IC50,0.1
3480,59860250,1342588,IC50,0.1
3480,59860279,1342588,IC50,0.1
3480,25124474,1342588,IC50,0.1
3480,59860278,1342588,IC50,0.1
3480,59860246,1342588,IC50,0.1
3480,59860265,1342588,IC50,0.1
3480,59860284,1342588,IC50,0.1
3480,59860259,1342588,IC50,0.1
3480,59860271,1342588,IC50,0.1
3480,44571815,1342588,IC50,0.1
3480,44571816,1342588,IC50,0.1
3480,44571817,1342588,IC50,0.1
3480,44571818,1342588,IC50,0.1
3480,44571819,1342588,IC50,0.1
3480,44571813,1342588,IC50,0.1
3480,44571814,1342588,IC50,0.1
3480,44571820,1342588,IC50,0.1
3480,44571810,1342588,IC50,0.1
3480,59452567,1342588,IC50,0.1
3480,59452573,1342588,IC50,0.1
3480,59452578,1342588,IC50,0.1
3480,59452581,1342588,IC50,0.1
3480,59452582,1342588,IC50,0.1
3480,59452598,1342588,IC50,0.1
3480,59452625,1342588,IC50,0.1
3480,59452636,1342588,IC50,0.1
3480,59452656,1342588,IC50,0.1
3480,59452662,1342588,IC50,0.1
3480,59452681,1342588,IC50,0.1
3480,59452683,1342588,IC50,0.1
3480,59452702,1342588,IC50,0.1
3480,59452731,1342588,IC50,0.1
3480,59452735,1342588,IC50,0.1
3480,59452739,1342588,IC50,0.1
3480,59452741,1342588,IC50,0.1
3480,59452743,1342588,IC50,0.1
3480,59452744,1342588,IC50,0.1
3480,59452768,1342588,IC50,0.1
3480,59452774,1342588,IC50,0.1
3480,59452791,1342588,IC50,0.1
3480,59452809,1342588,IC50,0.1
3480,59452823,1342588,IC50,0.1
3480,59452840,1342588,IC50,0.1
3480,59452865,1342588,IC50,0.1
3480,59452869,1342588,IC50,0.1
3480,59452913,1342588,IC50,0.1
3480,59452914,1342588,IC50,0.1
3480,59452923,1342588,IC50,0.1
3480,59452926,1342588,IC50,0.1
3480,59452929,1342588,IC50,0.1
3480,59452936,1342588,IC50,0.1
3480,59452937,1342588,IC50,0.1
3480,59452938,1342588,IC50,0.1
3480,59452939,1342588,IC50,0.1
3480,59452943,1342588,IC50,0.1
3480,59452954,1342588,IC50,0.1
3480,59452955,1342588,IC50,0.1
3480,59452959,1342588,IC50,0.1
3480,59452983,1342588,IC50,0.1
3480,59452767,1342588,IC50,0.1
3480,59452784,1342588,IC50,0.1
3480,59452794,1342588,IC50,0.1
3480,59452797,1342588,IC50,0.1
3480,59452801,1342588,IC50,0.1
3480,59452803,1342588,IC50,0.1
3480,59452810,1342588,IC50,0.1
3480,59452811,1342588,IC50,0.1
3480,59452825,1342588,IC50,0.1
3480,59452832,1342588,IC50,0.1
3480,59452833,1342588,IC50,0.1
3480,59452836,1342588,IC50,0.1
3480,59452842,1342588,IC50,0.1
3480,59452844,1342588,IC50,0.1
3480,59452849,1342588,IC50,0.1
3480,59452855,1342588,IC50,0.1
3480,59452857,1342588,IC50,0.1
3480,59452861,1342588,IC50,0.1
3480,59452867,1342588,IC50,0.1
3480,59452893,1342588,IC50,0.1
3480,59452902,1342588,IC50,0.1
3480,59452903,1342588,IC50,0.1
3480,59452933,1342588,IC50,0.1
3480,59452951,1342588,IC50,0.1
3480,59452962,1342588,IC50,0.1
3480,59452965,1342588,IC50,0.1
3480,59452975,1342588,IC50,0.1
3480,59452987,1342588,IC50,0.1
3480,59452995,1342588,IC50,0.1
3480,59452996,1342588,IC50,0.1
3480,59453010,1342588,IC50,0.1
3480,59453012,1342588,IC50,0.1
3480,59453013,1342588,IC50,0.1
3480,59452612,1342588,IC50,0.1
3480,59452624,1342588,IC50,0.1
3480,59452644,1342588,IC50,0.1
3480,59452645,1342588,IC50,0.1
3480,59452646,1342588,IC50,0.1
3480,59452657,1342588,IC50,0.1
3480,59452663,1342588,IC50,0.1
3480,59452680,1342588,IC50,0.1
3480,59452687,1342588,IC50,0.1
3480,59452690,1342588,IC50,0.1
3480,59452703,1342588,IC50,0.1
3480,59452707,1342588,IC50,0.1
3480,59452708,1342588,IC50,0.1
3480,59452713,1342588,IC50,0.1
3480,59452720,1342588,IC50,0.1
3480,59452721,1342588,IC50,0.1
3480,59452726,1342588,IC50,0.1
3480,59452729,1342588,IC50,0.1
3480,59452730,1342588,IC50,0.1
3480,59452732,1342588,IC50,0.1
3480,59452745,1342588,IC50,0.1
3480,59452746,1342588,IC50,0.1
3480,59452766,1342588,IC50,0.1
3480,59452561,1342588,IC50,0.1
3480,59452564,1342588,IC50,0.1
3480,59452572,1342588,IC50,0.1
3480,59452576,1342588,IC50,0.1
3480,59452597,1342588,IC50,0.1
3480,59452607,1342588,IC50,0.1
3480,59452790,1342588,IC50,0.1
3480,59452798,1342588,IC50,0.1
3480,59452808,1342588,IC50,0.1
3480,59452813,1342588,IC50,0.1
3480,59452827,1342588,IC50,0.1
3480,59452830,1342588,IC50,0.1
3480,59452831,1342588,IC50,0.1
3480,59452843,1342588,IC50,0.1
3480,59452850,1342588,IC50,0.1
3480,59452856,1342588,IC50,0.1
3480,59452859,1342588,IC50,0.1
3480,59452863,1342588,IC50,0.1
3480,59452881,1342588,IC50,0.1
3480,59452900,1342588,IC50,0.1
3480,59452918,1342588,IC50,0.1
3480,59452921,1342588,IC50,0.1
3480,59452945,1342588,IC50,0.1
3480,59452958,1342588,IC50,0.1
3480,59452977,1342588,IC50,0.1
3480,59452986,1342588,IC50,0.1
3480,59452990,1342588,IC50,0.1
3480,59452991,1342588,IC50,0.1
3480,59453007,1342588,IC50,0.1
3480,59452559,1342588,IC50,0.1
3480,59452559,1342588,IC50,0.1
3480,59452563,1342588,IC50,0.1
3480,59452566,1342588,IC50,0.1
3480,59452613,1342588,IC50,0.1
3480,59452616,1342588,IC50,0.1
3480,59452617,1342588,IC50,0.1
3480,59452622,1342588,IC50,0.1
3480,59452632,1342588,IC50,0.1
3480,59452637,1342588,IC50,0.1
3480,59452639,1342588,IC50,0.1
3480,59452642,1342588,IC50,0.1
3480,59452648,1342588,IC50,0.1
3480,59452650,1342588,IC50,0.1
3480,59452667,1342588,IC50,0.1
3480,59452671,1342588,IC50,0.1
3480,59452679,1342588,IC50,0.1
3480,59452689,1342588,IC50,0.1
3480,59452695,1342588,IC50,0.1
3480,59452696,1342588,IC50,0.1
3480,59452698,1342588,IC50,0.1
3480,59452701,1342588,IC50,0.1
3480,59452714,1342588,IC50,0.1
3480,59452716,1342588,IC50,0.1
3480,59452718,1342588,IC50,0.1
3480,59452723,1342588,IC50,0.1
3480,59452725,1342588,IC50,0.1
3480,59452736,1342588,IC50,0.1
3480,59452760,1342588,IC50,0.1
3480,59452764,1342588,IC50,0.1
3480,59452765,1342588,IC50,0.1
3480,59452777,1342588,IC50,0.1
3480,59452786,1342588,IC50,0.1
3480,59452787,1342588,IC50,0.1
3480,66649736,1342588,IC50,0.1
3480,66649809,1342588,IC50,0.1
3480,66649875,1342588,IC50,0.1
3480,66649880,1342588,IC50,0.1
3480,66649718,1342588,IC50,0.1
3480,66649729,1342588,IC50,0.1
3480,66649842,1342588,IC50,0.1
3480,59452586,1342588,IC50,0.1
3480,59452594,1342588,IC50,0.1
3480,59452611,1342588,IC50,0.1
3480,59452628,1342588,IC50,0.1
3480,59452652,1342588,IC50,0.1
3480,59452674,1342588,IC50,0.1
3480,59452676,1342588,IC50,0.1
3480,59452677,1342588,IC50,0.1
3480,59452691,1342588,IC50,0.1
3480,59452693,1342588,IC50,0.1
3480,59452694,1342588,IC50,0.1
3480,59452697,1342588,IC50,0.1
3480,59452705,1342588,IC50,0.1
3480,59452719,1342588,IC50,0.1
3480,59452740,1342588,IC50,0.1
3480,59452752,1342588,IC50,0.1
3480,59452776,1342588,IC50,0.1
3480,59452780,1342588,IC50,0.1
3480,59452792,1342588,IC50,0.1
3480,59452793,1342588,IC50,0.1
3480,59452796,1342588,IC50,0.1
3480,59452800,1342588,IC50,0.1
3480,59452806,1342588,IC50,0.1
3480,59452822,1342588,IC50,0.1
3480,59452848,1342588,IC50,0.1
3480,59452875,1342588,IC50,0.1
3480,59452877,1342588,IC50,0.1
3480,59452879,1342588,IC50,0.1
3480,59452880,1342588,IC50,0.1
3480,59452887,1342588,IC50,0.1
3480,59452889,1342588,IC50,0.1
3480,59452890,1342588,IC50,0.1
3480,59452894,1342588,IC50,0.1
3480,59452901,1342588,IC50,0.1
3480,59452904,1342588,IC50,0.1
3480,59452906,1342588,IC50,0.1
3480,59452920,1342588,IC50,0.1
3480,59452922,1342588,IC50,0.1
3480,59452944,1342588,IC50,0.1
3480,59452946,1342588,IC50,0.1
3480,59452949,1342588,IC50,0.1
3480,59452950,1342588,IC50,0.1
3480,59452957,1342588,IC50,0.1
3480,59452968,1342588,IC50,0.1
3480,59453008,1342588,IC50,0.1
3480,134143062,1342588,IC50,0.1
3480,87090176,1342588,IC50,0.1
3480,25176163,1343754,IC50,6.07
3480,25176332,1343754,IC50,1.103
3480,25175712,1343754,IC50,2.35
3480,25141092,1343754,IC50,0.263
