geneid,cid,aid,acname,acvalue
1956,11619195,271215,IC50,5.9
1956,44416545,271215,IC50,1.2
1956,11690513,271215,IC50,0.7
1956,44416635,271215,IC50,0.3
1956,11560794,271215,IC50,19.3
1956,11668874,271215,IC50,2.9
1956,44416687,271215,IC50,0.3
1956,44416693,271215,IC50,8.7
1956,44416741,271215,IC50,7.1
1956,11561637,271215,IC50,30.7
1956,11705545,271215,IC50,100
1956,11574917,271215,IC50,1
1956,44416509,271215,IC50,8.2
1956,11675714,271215,IC50,0.5
1956,44416560,271215,IC50,0.15
1956,44416596,271215,IC50,100
1956,11684059,271215,IC50,1.6
1956,44416655,271215,IC50,1.1
1956,11611655,271215,IC50,1.5
1956,44416688,271215,IC50,0.8
1956,44416692,271215,IC50,3.2
1956,44416712,271215,IC50,0.2
1956,176155,435156,Kd,1.7
1956,5169,435156,Kd,2.6
1956,11617559,435156,Kd,10
1956,11617559,435157,Kd,10
1956,5169,435157,Kd,0.91
1956,176155,435157,Kd,0.71
1956,5169,435402,Kd,1.9
1956,176155,435402,Kd,1.3
1956,11617559,435402,Kd,10
1956,5169,435525,Kd,1.9
1956,176155,435525,Kd,1.9
1956,11617559,435525,Kd,10
1956,5169,435653,Kd,1.4
1956,176155,435653,Kd,1.6
1956,176155,435652,Kd,1.7
1956,11617559,435653,Kd,10
1956,11617559,435652,Kd,10
1956,5169,435652,Kd,2
1956,176155,435791,Kd,0.34
1956,5169,435791,Kd,0.21
1956,11617559,435791,Kd,10
1956,176155,435792,Kd,2
1956,5169,435792,Kd,1.7
1956,11617559,435792,Kd,10
1956,176155,435906,Kd,1.5
1956,5169,435906,Kd,1.1
1956,11617559,435906,Kd,10
1956,176155,435907,Kd,3.2
1956,11617559,435907,Kd,10
1956,5169,435907,Kd,2.3
1956,45482700,440617,IC50,10
1956,45482750,440617,IC50,10
1956,3232621,445580,Kd,0.23
1956,10216482,683480,IC50,0.045
1956,10287552,683480,IC50,0.055
1956,10216910,683480,IC50,0.05
1956,10288283,683480,IC50,1
1956,22024915,683480,IC50,0.045
1956,70695327,683480,IC50,1
1956,70693242,683480,IC50,0.05
1956,73294507,770082,IC50,0.4
1956,73294314,770082,IC50,0.27
1956,73294315,770082,IC50,0.029
1956,123631,770082,IC50,0.0087
1956,73292363,770082,IC50,0.023
1956,73294502,770082,IC50,19
1956,73294505,770082,IC50,0.15
1956,73294503,770082,IC50,2.8
1956,73294504,770082,IC50,1.8
1956,73294506,770082,IC50,0.085
1956,73291831,770082,IC50,0.38
1956,73292361,770082,IC50,0.14
1956,73292545,770082,IC50,0.017
1956,73291830,770082,IC50,0.39
1956,73291833,770082,IC50,1.3
1956,44607530,770082,IC50,0.044
1956,10184653,770082,IC50,0.00057
1956,73292362,770082,IC50,0.14
1956,73291832,770082,IC50,0.25
1956,176870,770082,IC50,0.0059
1956,11511120,770082,IC50,0.00063
1956,11511120,770081,IC50,0.011
1956,10184653,770081,IC50,0.012
1956,73294314,770081,IC50,3.5
1956,73294315,770081,IC50,0.55
1956,73294507,770081,IC50,23
1956,73294503,770081,IC50,30
1956,73294504,770081,IC50,30
1956,73292363,770081,IC50,0.77
1956,73294502,770081,IC50,30
1956,73294505,770081,IC50,12.8
1956,73294506,770081,IC50,1.55
1956,73291831,770081,IC50,19
1956,73292361,770081,IC50,12
1956,73292545,770081,IC50,1.3
1956,123631,770081,IC50,0.062
1956,44607530,770081,IC50,1.18
1956,73291830,770081,IC50,20
1956,73291833,770081,IC50,30
1956,176870,770081,IC50,0.077
1956,73291832,770081,IC50,24
1956,73292362,770081,IC50,19
1956,11511120,770083,IC50,0.042
1956,176870,770083,IC50,7.6
1956,73291832,770083,IC50,0.29
1956,73292362,770083,IC50,0.071
1956,10184653,770083,IC50,0.023
1956,73356867,770083,IC50,2.3
1956,44607530,770083,IC50,0.023
1956,73291833,770083,IC50,15.2
1956,73291830,770083,IC50,0.25
1956,73292545,770083,IC50,0.068
1956,73292361,770083,IC50,0.019
1956,73291831,770083,IC50,0.22
1956,73294506,770083,IC50,0.053
1956,73294504,770083,IC50,2.8
1956,73294503,770083,IC50,2.1
1956,73294505,770083,IC50,0.033
1956,73294502,770083,IC50,12.9
1956,73292363,770083,IC50,0.0056
1956,123631,770083,IC50,3.3
1956,73294315,770083,IC50,0.022
1956,73294314,770083,IC50,0.081
1956,73294507,770083,IC50,0.096
1956,73294313,770083,IC50,0.77
1956,118719577,1167103,IC50,7500
1956,118719578,1167103,IC50,11000
1956,118719579,1167103,IC50,10300
1956,118719580,1167103,IC50,9000
1956,86677234,1167103,IC50,357
1956,73294507,1167103,IC50,20
1956,118719574,1167103,IC50,10000
1956,118719575,1167103,IC50,6060
1956,101884762,1167103,IC50,145
1956,86677270,1167103,IC50,46
1956,73292545,1167103,IC50,1.2
1956,73292361,1167103,IC50,12
1956,78357783,1167103,IC50,11
1956,86677253,1167103,IC50,71
1956,71496458,1167103,IC50,480
1956,71496460,1167103,IC50,33
1956,86677242,1167103,IC50,1600
1956,118719576,1167103,IC50,5600
1956,101884761,1167103,IC50,938
1956,86677265,1167103,IC50,58
1956,71496459,1167103,IC50,786
1956,118719577,1167102,IC50,156
1956,118719578,1167102,IC50,179
1956,118719579,1167102,IC50,247
1956,73292545,1167101,IC50,0.063
1956,73292361,1167101,IC50,0.019
1956,118719580,1167102,IC50,351
1956,86677234,1167102,IC50,16
1956,78357783,1167101,IC50,0.2
1956,86677253,1167101,IC50,1
1956,73292545,1167102,IC50,0.015
1956,73292361,1167102,IC50,0.14
1956,71496458,1167101,IC50,15
1956,71496460,1167101,IC50,2
1956,78357783,1167102,IC50,0.6
1956,118719577,1167101,IC50,66
1956,118719578,1167101,IC50,75
1956,118719579,1167101,IC50,135
1956,86677253,1167102,IC50,2
1956,71496458,1167102,IC50,17
1956,118719580,1167101,IC50,177
1956,86677234,1167101,IC50,2
1956,71496460,1167102,IC50,2
1956,86677242,1167102,IC50,28
1956,73294507,1167101,IC50,0.091
1956,118719574,1167101,IC50,16
1956,118719576,1167102,IC50,220
1956,101884761,1167102,IC50,21
1956,86677265,1167102,IC50,2
1956,118719575,1167101,IC50,31
1956,71496459,1167102,IC50,26
1956,73294507,1167102,IC50,0.388
1956,101884762,1167101,IC50,0.6
1956,86677270,1167101,IC50,0.9
1956,118719574,1167102,IC50,73
1956,118719575,1167102,IC50,211
1956,86677242,1167101,IC50,19
1956,118719576,1167101,IC50,57
1956,101884762,1167102,IC50,2
1956,86677270,1167102,IC50,1
1956,101884761,1167101,IC50,4
1956,86677265,1167101,IC50,2
1956,71496459,1167101,IC50,45
1956,118073729,1242284,IC50,6.651
1956,118073591,1242284,IC50,0.008
1956,118073677,1242284,IC50,0.009
1956,118073591,1242283,IC50,0.014
1956,118073699,1242284,IC50,0.031
1956,118073677,1242283,IC50,0.007
1956,118073630,1242284,IC50,0.006
1956,118073699,1242283,IC50,0.387
1956,118073633,1242284,IC50,0.002
1956,118073729,1242283,IC50,6.138
1956,118073633,1242283,IC50,0.006
1956,118073630,1242283,IC50,0.006
1956,118073633,1242285,IC50,0.005
1956,118073630,1242285,IC50,0.002
1956,118073699,1242285,IC50,0.007
1956,118073677,1242285,IC50,0.002
1956,118073591,1242285,IC50,0.008
1956,118073591,1242286,IC50,0.018
1956,118073677,1242286,IC50,0.002
1956,118073729,1242286,IC50,2.127
1956,118073633,1242286,IC50,0.003
1956,118073630,1242286,IC50,0.001
1956,118073633,1242287,IC50,0.142
1956,118073630,1242287,IC50,0.194
1956,118073591,1242287,IC50,0.181
1956,118073677,1242287,IC50,0.178
1956,118073699,1242287,IC50,4.192
1956,118073729,1242287,IC50,10
1956,78209992,1250406,IC50,0.102
1956,78209992,1250409,IC50,0.0076
1956,849733,1252717,IC50,10
1956,122193596,1252717,IC50,10
1956,11496734,1257758,IC50,0.01213
1956,11692115,1257758,IC50,0.00987
1956,11511120,1257758,IC50,0.0069
1956,11605533,1257758,IC50,0.01808
1956,11721216,1257758,IC50,0.01135
1956,11584208,1257758,IC50,0.00644
1956,11554905,1257758,IC50,0.04534
1956,90178371,1261426,Ki,0.02
1956,5289247,1284867,IC50,10
1956,5930298,1284867,IC50,10
1956,74766095,1289541,Ki,0.002
1956,71535003,1289555,IC50,0.021
1956,57335384,1289555,IC50,0.046
1956,176870,1289555,IC50,0.01
1956,71496458,1289555,IC50,0.036
1956,74766095,1289545,IC50,0.015
1956,71496458,1289550,IC50,0.056
1956,71535003,1289550,IC50,0.14
1956,57335384,1289550,IC50,0.079
1956,176870,1289550,IC50,0.011
1956,176870,1289554,IC50,9.7
1956,71496458,1289554,IC50,0.013
1956,57335384,1289554,IC50,0.009
1956,71535003,1289554,IC50,0.007
1956,127030085,1289546,IC50,0.71
1956,127030086,1289546,IC50,0.12
1956,71496458,1289546,IC50,0.015
1956,127030384,1289546,IC50,0.016
1956,176870,1289546,IC50,9
1956,156414,1289546,IC50,0.003
1956,71535296,1289546,IC50,0.009
1956,89456904,1289546,IC50,0.047
1956,89456980,1289546,IC50,0.008
1956,89457089,1289546,IC50,0.21
1956,89457151,1289546,IC50,0.008
1956,89457296,1289546,IC50,0.013
1956,89456691,1289546,IC50,0.027
1956,89457109,1289546,IC50,0.045
1956,57335384,1289546,IC50,0.016
1956,71535003,1289546,IC50,0.013
1956,72950786,1289546,IC50,0.004
1956,71535003,1289551,IC50,0.09
1956,57335384,1289551,IC50,0.065
1956,176870,1289551,IC50,0.008
1956,71496458,1289551,IC50,0.023
1956,71496460,1291335,IC50,0.002
1956,71496458,1291335,IC50,0.015
1956,71496459,1291335,IC50,0.045
1956,71496459,1291336,IC50,0.786
1956,71496458,1291336,IC50,0.48
1956,71496460,1291336,IC50,0.033
1956,71496459,1291334,IC50,0.026
1956,71496460,1291334,IC50,0.002
1956,71496458,1291334,IC50,0.017
1956,9209612,1298012,IC50,57
1956,127051445,1305355,EC50,0.014
1956,127052414,1305355,EC50,0.014
1956,127050558,1305355,EC50,0.024
1956,127050559,1305355,EC50,0.015
1956,127051146,1305355,EC50,1.71
1956,127052082,1305355,EC50,14.9
1956,127052094,1305355,EC50,0.012
1956,127052096,1305355,EC50,0.015
1956,127050256,1305355,EC50,0.022
1956,127050881,1305355,EC50,0.55
1956,127049306,1305355,EC50,0.018
1956,127049308,1305355,EC50,0.01
1956,127050882,1305355,EC50,0.007
1956,127052097,1305355,EC50,0.009
1956,127051447,1305355,EC50,0.073
1956,127052095,1305355,EC50,0.024
1956,127052095,1305357,EC50,5
1956,127052097,1305357,EC50,1.96
1956,127051447,1305357,EC50,4.39
1956,127051446,1305355,EC50,30
1956,127051446,1305357,EC50,30
